        0.000000000000000       231.323016637448688
       10.000000000000000       231.323186237389478
       20.000000000000000       231.326590050048083
       30.000000000000000       231.341569958468000
       40.000000000000000       231.373940580620967
       50.000000000000000       231.424668987368676
       60.000000000000000       231.492124736292567
       70.000000000000000       231.573824837674238
       80.000000000000000       231.667301471163682
       90.000000000000000       231.770432832208456
      100.000000000000000       231.881516223157462
      110.000000000000000       231.999199513058983
      120.000000000000000       232.122438520303376
      130.000000000000000       232.250418349095355
      140.000000000000000       232.382504217711499
      150.000000000000000       232.518191595327863
      160.000000000000000       232.657093643906592
      170.000000000000000       232.798899080626455
      180.000000000000000       232.943348240013336
      190.000000000000000       233.090247050372511
      200.000000000000000       233.239440575384776
      210.000000000000000       233.390785392431241
      220.000000000000000       233.544182643860353
      230.000000000000000       233.699549331177280
      240.000000000000000       233.856806618319297
      250.000000000000000       234.015905136428614
      260.000000000000000       234.176801155312972
      270.000000000000000       234.339452810965554
      280.000000000000000       234.503845026096968
      290.000000000000000       234.669951687494972
      300.000000000000000       234.837749104373472
      310.000000000000000       235.007230257252303
      320.000000000000000       235.178409920674113
      330.000000000000000       235.351254672109548
      340.000000000000000       235.525815661281058
      350.000000000000000       235.702034313705468
      360.000000000000000       235.879959825557393
      370.000000000000000       236.059588796703963
      380.000000000000000       236.240941509983486
      390.000000000000000       236.424028441312714
      400.000000000000000       236.608868392612067
      410.000000000000000       236.795469395872942
      420.000000000000000       236.983866709586152
      430.000000000000000       237.174067395445945
      440.000000000000000       237.366108848800735
      450.000000000000000       237.559996775157714
      460.000000000000000       237.755786764817628
      470.000000000000000       237.953472415858442
      480.000000000000000       238.153100535056808
      490.000000000000000       238.354700261424142
      500.000000000000000       238.558294879434442
      510.000000000000000       238.763932461248629
      520.000000000000000       238.971636487501513
      530.000000000000000       239.181436019297678
      540.000000000000000       239.393388911451154
      550.000000000000000       239.607506691421065
      560.000000000000000       239.823847779837479
      570.000000000000000       240.042444792041039
      580.000000000000000       240.263348825633443
      590.000000000000000       240.486595028767937
      600.000000000000000       240.712229210989904
      610.000000000000000       240.940304427818603
      620.000000000000000       241.170859974483079
      630.000000000000000       241.403963077804093
      640.000000000000000       241.639644662164415
      650.000000000000000       241.877962577384920
      660.000000000000000       242.118981559910679
      670.000000000000000       242.362749772763635
      680.000000000000000       242.609366942998747
      690.000000000000000       242.858819462451208
      700.000000000000000       243.111192190396139
      710.000000000000000       243.366599042326186
      720.000000000000000       243.625077296789897
      730.000000000000000       243.886680237604622
      740.000000000000000       244.151499080170566
      750.000000000000000       244.419635359335729
      760.000000000000000       244.691091281690376
      770.000000000000000       244.965965092539108
      780.000000000000000       245.244436696925135
      790.000000000000000       245.526447969996156
      800.000000000000000       245.812204977888598
      810.000000000000000       246.101801958429405
      820.000000000000000       246.395217053557616
      830.000000000000000       246.692505836239150
      840.000000000000000       246.994003275548152
      850.000000000000000       247.299780702772466
      860.000000000000000       247.609683349013125
      870.000000000000000       247.924167428999510
      880.000000000000000       248.243003332273815
      890.000000000000000       248.566779739750558
      900.000000000000000       248.894913917218162
      910.000000000000000       249.228386809782734
      920.000000000000000       249.566692813801382
      930.000000000000000       249.910388997304494
      940.000000000000000       250.259216564392176
      950.000000000000000       250.613591804262455
      960.000000000000000       250.973819569056019
      970.000000000000000       251.339544405407281
      980.000000000000000       251.711353325340383
      990.000000000000000       252.089614151237555
